,Churn,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,account_PaperlessBilling,account_Charges_Total,Cuentas_Diarias,internet_InternetService_DSL,internet_InternetService_Fiber optic,account_Contract_One year,account_Contract_Two year,account_PaymentMethod_Bank transfer (automatic),account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check
1944,False,True,False,False,False,65,True,True,False,True,True,True,False,True,True,4805.65,2.4733333333333336,True,False,False,True,False,True,False
1945,False,False,True,False,False,8,True,True,False,False,False,True,True,True,True,908.55,3.3383333333333334,False,True,False,False,False,True,False
1946,True,True,False,False,True,10,True,True,False,False,False,False,True,True,False,930.4,3.1733333333333333,False,True,False,False,False,False,True
1947,True,False,False,False,False,9,True,False,False,False,False,False,True,False,True,714.15,2.5883333333333334,False,True,False,False,True,False,False
1948,False,True,False,False,False,35,True,False,True,False,False,True,False,True,True,3251.3,2.9733333333333336,False,True,True,False,False,False,True
1949,True,True,True,False,False,2,True,False,False,True,False,False,False,False,True,165.4,2.49,False,True,False,False,False,False,True
1950,False,True,True,True,False,8,False,False,False,True,True,False,False,True,True,371.4,1.445,True,False,False,False,False,False,False
1951,False,True,False,True,False,24,False,False,False,False,True,False,False,False,False,688.0,0.9700000000000001,True,False,False,False,False,False,True
1952,False,False,False,False,False,36,False,False,True,True,True,True,False,True,True,1901.25,1.77,True,False,False,True,False,False,False
1953,False,True,False,True,False,67,True,True,False,True,True,True,True,True,True,7567.2,3.71,False,True,False,True,True,False,False
1954,True,False,True,True,False,15,True,True,False,False,True,True,False,False,True,1258.3,2.768333333333333,False,True,False,False,False,False,True
1955,False,True,False,False,True,0,True,True,True,True,False,True,False,False,True,,2.0633333333333335,True,False,False,True,True,False,False
1956,True,False,False,False,False,1,True,False,False,False,False,False,True,False,False,78.05,2.6016666666666666,False,True,False,False,False,False,True
1957,True,True,True,True,False,24,False,False,True,False,False,False,False,True,False,971.3,1.3033333333333335,True,False,False,False,True,False,False
1958,False,True,False,False,False,21,False,False,False,True,False,True,False,False,True,780.15,1.2,True,False,False,False,False,False,False
1959,False,False,False,False,False,11,True,True,False,False,False,False,False,True,True,601.6,1.965,True,False,False,False,False,False,False
1960,False,False,True,False,False,50,True,True,False,False,True,True,True,True,True,5222.35,3.4983333333333335,False,True,False,False,False,False,True
1961,False,True,False,False,False,13,True,False,False,False,False,False,False,False,False,270.2,0.6483333333333333,False,False,True,False,False,False,False
1962,False,False,False,True,True,64,True,True,True,True,False,True,True,True,False,6997.3,3.6766666666666667,False,True,False,True,True,False,False
1963,False,True,False,False,False,3,True,False,False,False,False,False,False,True,True,253.8,2.6783333333333332,False,True,False,False,False,False,True
1964,False,True,False,False,True,71,True,True,True,True,False,False,False,False,True,6028.95,2.8483333333333336,False,True,True,False,False,True,False
1965,False,False,False,False,False,9,True,False,False,False,False,False,False,False,False,238.15,0.6716666666666666,False,False,False,False,True,False,False
1966,False,False,False,False,False,1,True,False,True,True,False,True,False,False,True,83.4,2.7800000000000002,False,True,False,False,False,False,False
1967,False,True,False,False,False,3,True,False,False,False,False,False,False,False,True,76.95,0.6833333333333333,False,False,False,False,False,False,True
1968,True,True,False,True,False,53,False,False,False,True,True,True,True,True,True,3184.25,2.015,True,False,True,False,False,False,True
1969,False,False,False,True,True,46,True,False,False,False,False,False,False,False,True,927.1,0.6649999999999999,False,False,False,True,False,False,False
1970,False,True,False,True,True,63,True,False,False,True,True,False,False,False,True,4896.35,2.6766666666666667,False,True,False,False,False,True,False
1971,False,True,False,True,False,71,True,True,True,False,True,True,True,True,True,7616.0,3.618333333333333,False,True,False,True,False,True,False
1972,False,False,True,True,False,5,True,False,False,False,False,False,False,False,True,341.6,2.3116666666666665,False,True,False,False,False,False,True
1973,False,False,False,True,True,65,True,True,False,False,False,False,False,False,True,1748.55,0.8433333333333334,False,False,False,True,True,False,False
1974,False,True,False,False,False,42,True,True,False,False,False,True,True,True,True,4222.95,3.3433333333333333,False,True,False,False,False,False,True
1975,False,False,False,False,False,3,True,False,False,False,True,False,False,False,True,238.1,2.4916666666666667,False,True,False,False,False,False,False
1976,False,True,False,False,False,24,True,False,True,False,False,True,False,False,False,1348.5,1.8316666666666668,True,False,False,False,False,False,True
1977,False,True,False,False,True,66,True,False,False,False,False,False,False,False,False,1357.1,0.685,False,False,False,True,False,False,False
1978,False,False,False,False,False,25,True,False,False,False,False,False,False,False,False,475.2,0.66,False,False,False,True,False,True,False
1979,False,False,False,True,True,56,True,True,False,True,True,True,False,True,True,5608.4,3.325,False,True,True,False,False,True,False
1980,False,True,True,True,False,52,True,True,False,True,True,False,True,True,True,5376.4,3.503333333333333,False,True,True,False,True,False,False
1981,False,False,False,True,True,23,True,True,False,False,False,False,False,False,False,611.45,0.8366666666666667,False,False,False,True,False,False,False
1982,False,False,False,True,False,25,True,True,False,False,False,False,False,False,True,733.55,0.8933333333333333,False,False,True,False,False,False,False
1983,False,False,False,False,False,32,True,True,False,False,True,False,True,True,True,3334.9,3.378333333333333,False,True,False,False,False,False,True
1984,True,False,False,False,False,16,True,False,True,False,False,False,False,False,True,762.25,1.6716666666666666,True,False,False,False,False,False,True
1985,False,False,True,True,True,23,True,False,False,True,True,False,False,True,True,2130.55,2.9483333333333333,False,True,False,False,True,False,False
1986,False,True,False,False,False,26,False,False,True,False,False,True,True,True,False,1362.85,1.8183333333333331,True,False,True,False,False,True,False
1987,False,False,False,True,False,49,True,False,False,False,False,False,False,False,True,923.1,0.6683333333333333,False,False,True,False,True,False,False
1988,False,True,False,False,True,1,True,False,False,False,False,False,False,False,False,20.05,0.6683333333333333,False,False,False,False,False,False,False
1989,True,True,True,False,False,5,True,False,False,False,False,False,False,False,True,331.9,2.341666666666667,False,True,False,False,False,False,False
1990,False,False,False,False,False,50,True,False,False,False,False,False,False,False,False,1023.95,0.6466666666666666,False,False,False,True,False,True,False
1991,True,True,False,False,False,13,False,False,True,False,False,True,True,False,True,597.0,1.5183333333333333,True,False,False,False,False,True,False
1992,False,False,False,True,True,28,True,False,False,False,False,False,False,False,False,543.0,0.6633333333333333,False,False,True,False,False,False,False
1993,False,False,False,False,True,49,True,False,False,False,False,False,False,False,False,921.3,0.6483333333333333,False,False,True,False,False,True,False
1994,False,False,False,False,False,18,True,True,False,False,True,True,False,True,True,1679.4,3.1683333333333334,False,True,False,False,True,False,False
1995,False,False,False,True,True,72,True,True,True,False,True,False,True,False,True,5025.85,2.381666666666667,True,False,False,True,True,False,False
1996,False,False,False,True,True,37,True,True,False,False,False,False,True,True,True,3314.15,3.175,False,True,False,False,False,False,True
1997,False,True,True,True,False,7,False,False,True,False,False,False,False,False,False,220.45,0.9933333333333334,True,False,False,False,True,False,False
1998,False,True,False,True,False,45,True,True,False,True,False,False,False,False,False,3775.85,2.7133333333333334,False,True,False,False,True,False,False
1999,False,True,False,False,False,19,True,False,False,False,False,False,False,False,True,865.85,1.5,True,False,False,False,True,False,False
2000,False,True,False,False,False,29,True,False,False,False,False,False,False,False,True,572.2,0.66,False,False,True,False,False,False,False
2001,False,True,False,True,True,61,True,False,False,True,True,True,True,True,False,6449.15,3.4633333333333334,False,True,True,False,False,True,False
2002,False,True,False,False,False,4,True,False,False,False,False,False,False,False,True,199.75,1.53,True,False,False,False,False,False,True
2003,False,False,False,False,False,38,True,True,False,False,True,True,True,True,True,3988.5,3.455,False,True,False,False,False,False,True
2004,False,False,False,False,False,2,True,False,False,False,False,False,False,False,False,57.4,0.6633333333333333,False,False,False,False,False,False,True
2005,True,True,False,False,False,1,True,False,False,False,False,False,False,False,False,45.05,1.5016666666666665,True,False,False,False,False,False,False
2006,False,False,False,False,False,15,False,False,True,True,True,True,False,False,False,693.45,1.53,True,False,True,False,False,False,False
2007,True,True,False,False,False,71,True,True,True,False,True,True,True,True,True,7532.15,3.6016666666666666,False,True,False,True,False,False,True
2008,True,True,False,True,False,52,True,False,True,False,False,False,True,False,False,4348.65,2.8033333333333332,False,True,False,False,False,False,True
2009,True,False,False,False,False,2,True,False,False,False,False,False,False,False,False,38.7,0.6883333333333332,False,False,False,False,False,False,False
2010,True,True,True,True,False,24,True,False,False,False,True,False,True,True,True,2231.05,3.105,False,True,False,False,False,False,True
2011,False,True,False,False,False,43,True,True,False,False,False,False,False,False,True,3161.4,2.5116666666666663,False,True,False,False,False,True,False
2012,True,True,False,False,False,2,True,False,False,False,False,False,False,False,False,80.35,1.535,True,False,False,False,True,False,False
2013,False,True,False,False,False,24,True,False,False,True,False,False,False,False,True,1218.25,1.6566666666666667,True,False,False,False,False,False,False
2014,True,True,True,True,False,41,True,True,False,False,True,False,True,True,True,4259.3,3.3266666666666667,False,True,False,False,False,False,True
